t1,t5,t6,dt1,dt2,t2 FAIL,t3,t4 - FAIL,dt3,dt4,dt5,dt6,dt7,dt8,dt9
10:46,10.46.0,10.46.00,29/08/2016 10:46,29/8/16 10:46,10.46,10.46.00,10.46,29/8/16 10:46:00,08/29/16 10:46,8/29/16 10:46:00,2016/08/29 10:46,16-8-29 10:46:0,29.8.16 10:46:00,29/8/16 10.46
10:47,10.47.0,10.47.00,12/08/2016 10:47,12/8/16 10:47,10.47,10.47.00,10.47,12/8/16 10:47:00,08/12/16 10:47,8/12/16 10:47:00,2016/08/12 10:47,16-8-12 10:47:0,12.8.16 10:47:00,12/8/16 10.47
10:48,10.48.0,10.48.00,11/07/2016 10:48,11/7/16 10:48,10.48,10.48.00,10.48,11/7/16 10:48:00,07/11/16 10:48,7/11/16 10:48:00,2016/07/11 10:48,16-7-11 10:48:0,11.7.16 10:48:00,11/7/16 10.48
10:49,10.49.0,10.49.00,30/07/2016 10:49,30/7/16 10:49,10.49,10.49.00,10.49,30/7/16 10:49:00,07/30/16 10:49,7/30/16 10:49:00,2016/07/30 10:49,16-7-30 10:49:0,30.7.16 10:49:00,30/7/16 10.49
10:52,10.52.0,10.52.00,20/09/2016 10:52,20/9/16 10:52,10.52,10.52.00,10.52,20/9/16 10:52:00,09/20/16 10:52,9/20/16 10:52:00,2016/09/20 10:52,16-9-20 10:52:0,20.9.16 10:52:00,20/9/16 10.52
10:54,10.54.0,10.54.00,24/08/2016 10:54,24/8/16 10:54,10.54,10.54.00,10.54,24/8/16 10:54:00,08/24/16 10:54,8/24/16 10:54:00,2016/08/24 10:54,16-8-24 10:54:0,24.8.16 10:54:00,24/8/16 10.54
10:55,10.55.0,10.55.00,20/09/2016 10:55,20/9/16 10:55,10.55,10.55.00,10.55,20/9/16 10:55:00,09/20/16 10:55,9/20/16 10:55:00,2016/09/20 10:55,16-9-20 10:55:0,20.9.16 10:55:00,20/9/16 10.55
10:56,10.56.0,10.56.00,19/07/2016 10:56,19/7/16 10:56,10.56,10.56.00,10.56,19/7/16 10:56:00,07/19/16 10:56,7/19/16 10:56:00,2016/07/19 10:56,16-7-19 10:56:0,19.7.16 10:56:00,19/7/16 10.56
10:57,10.57.0,10.57.00,13/07/2016 10:57,13/7/16 10:57,10.57,10.57.00,10.57,13/7/16 10:57:00,07/13/16 10:57,7/13/16 10:57:00,2016/07/13 10:57,16-7-13 10:57:0,13.7.16 10:57:00,13/7/16 10.57
11:00,11.00.0,11.00.00,08/07/2016 11:00,8/7/16 11:00,11.00,11.00.00,11.00,8/7/16 11:00:00,07/08/16 11:00,7/8/16 11:0:00,2016/07/08 11:00,16-7-8 11:0:0,08.7.16 11:0:00,8/7/16 11.0
11:01,11.01.0,11.01.00,31/08/2016 11:01,31/8/16 11:01,11.01,11.01.00,11.01,31/8/16 11:01:00,08/31/16 11:01,8/31/16 11:1:00,2016/08/31 11:01,16-8-31 11:1:0,31.8.16 11:1:00,31/8/16 11.1
11:01,11.01.0,11.01.00,23/08/2016 11:01,23/8/16 11:01,11.01,11.01.00,11.01,23/8/16 11:01:00,08/23/16 11:01,8/23/16 11:1:00,2016/08/23 11:01,16-8-23 11:1:0,23.8.16 11:1:00,23/8/16 11.1
11:01,11.01.0,11.01.00,13/07/2016 11:01,13/7/16 11:01,11.01,11.01.00,11.01,13/7/16 11:01:00,07/13/16 11:01,7/13/16 11:1:00,2016/07/13 11:01,16-7-13 11:1:0,13.7.16 11:1:00,13/7/16 11.1
11:03,11.03.0,11.03.00,28/07/2016 11:03,28/7/16 11:03,11.03,11.03.00,11.03,28/7/16 11:03:00,07/28/16 11:03,7/28/16 11:3:00,2016/07/28 11:03,16-7-28 11:3:0,28.7.16 11:3:00,28/7/16 11.3
11:03,11.03.0,11.03.00,19/07/2016 11:03,19/7/16 11:03,11.03,11.03.00,11.03,19/7/16 11:03:00,07/19/16 11:03,7/19/16 11:3:00,2016/07/19 11:03,16-7-19 11:3:0,19.7.16 11:3:00,19/7/16 11.3
11:04,11.04.0,11.04.00,30/07/2016 11:04,30/7/16 11:04,11.04,11.04.00,11.04,30/7/16 11:04:00,07/30/16 11:04,7/30/16 11:4:00,2016/07/30 11:04,16-7-30 11:4:0,30.7.16 11:4:00,30/7/16 11.4
11:04,11.04.0,11.04.00,21/07/2016 11:04,21/7/16 11:04,11.04,11.04.00,11.04,21/7/16 11:04:00,07/21/16 11:04,7/21/16 11:4:00,2016/07/21 11:04,16-7-21 11:4:0,21.7.16 11:4:00,21/7/16 11.4
11:06,11.06.0,11.06.00,31/08/2016 11:06,31/8/16 11:06,11.06,11.06.00,11.06,31/8/16 11:06:00,08/31/16 11:06,8/31/16 11:6:00,2016/08/31 11:06,16-8-31 11:6:0,31.8.16 11:6:00,31/8/16 11.6
11:07,11.07.0,11.07.00,02/08/2016 11:07,2/8/16 11:07,11.07,11.07.00,11.07,2/8/16 11:07:00,08/02/16 11:07,8/2/16 11:7:00,2016/08/02 11:07,16-8-2 11:7:0,02.8.16 11:7:00,2/8/16 11.7
11:10,11.10.0,11.10.00,09/09/2016 11:10,9/9/16 11:10,11.10,11.10.00,11.10,9/9/16 11:10:00,09/09/16 11:10,9/9/16 11:10:00,2016/09/09 11:10,16-9-9 11:10:0,09.9.16 11:10:00,9/9/16 11.10
11:10,11.10.0,11.10.00,07/07/2016 11:10,7/7/16 11:10,11.10,11.10.00,11.10,7/7/16 11:10:00,07/07/16 11:10,7/7/16 11:10:00,2016/07/07 11:10,16-7-7 11:10:0,07.7.16 11:10:00,7/7/16 11.10
11:10,11.10.0,11.10.00,17/08/2016 11:10,17/8/16 11:10,11.10,11.10.00,11.10,17/8/16 11:10:00,08/17/16 11:10,8/17/16 11:10:00,2016/08/17 11:10,16-8-17 11:10:0,17.8.16 11:10:00,17/8/16 11.10
11:10,11.10.0,11.10.00,11/09/2016 11:10,11/9/16 11:10,11.10,11.10.00,11.10,11/9/16 11:10:00,09/11/16 11:10,9/11/16 11:10:00,2016/09/11 11:10,16-9-11 11:10:0,11.9.16 11:10:00,11/9/16 11.10
11:10,11.10.0,11.10.00,15/08/2016 11:10,15/8/16 11:10,11.10,11.10.00,11.10,15/8/16 11:10:00,08/15/16 11:10,8/15/16 11:10:00,2016/08/15 11:10,16-8-15 11:10:0,15.8.16 11:10:00,15/8/16 11.10
11:12,11.12.0,11.12.00,19/09/2016 11:12,19/9/16 11:12,11.12,11.12.00,11.12,19/9/16 11:12:00,09/19/16 11:12,9/19/16 11:12:00,2016/09/19 11:12,16-9-19 11:12:0,19.9.16 11:12:00,19/9/16 11.12
11:13,11.13.0,11.13.00,10/09/2016 11:13,10/9/16 11:13,11.13,11.13.00,11.13,10/9/16 11:13:00,09/10/16 11:13,9/10/16 11:13:00,2016/09/10 11:13,16-9-10 11:13:0,10.9.16 11:13:00,10/9/16 11.13
11:13,11.13.0,11.13.00,13/09/2016 11:13,13/9/16 11:13,11.13,11.13.00,11.13,13/9/16 11:13:00,09/13/16 11:13,9/13/16 11:13:00,2016/09/13 11:13,16-9-13 11:13:0,13.9.16 11:13:00,13/9/16 11.13
11:13,11.13.0,11.13.00,24/08/2016 11:13,24/8/16 11:13,11.13,11.13.00,11.13,24/8/16 11:13:00,08/24/16 11:13,8/24/16 11:13:00,2016/08/24 11:13,16-8-24 11:13:0,24.8.16 11:13:00,24/8/16 11.13
11:15,11.15.0,11.15.00,19/07/2016 11:15,19/7/16 11:15,11.15,11.15.00,11.15,19/7/16 11:15:00,07/19/16 11:15,7/19/16 11:15:00,2016/07/19 11:15,16-7-19 11:15:0,19.7.16 11:15:00,19/7/16 11.15
11:18,11.18.0,11.18.00,11/08/2016 11:18,11/8/16 11:18,11.18,11.18.00,11.18,11/8/16 11:18:00,08/11/16 11:18,8/11/16 11:18:00,2016/08/11 11:18,16-8-11 11:18:0,11.8.16 11:18:00,11/8/16 11.18
11:19,11.19.0,11.19.00,17/09/2016 11:19,17/9/16 11:19,11.19,11.19.00,11.19,17/9/16 11:19:00,09/17/16 11:19,9/17/16 11:19:00,2016/09/17 11:19,16-9-17 11:19:0,17.9.16 11:19:00,17/9/16 11.19
11:20,11.20.0,11.20.00,17/07/2016 11:20,17/7/16 11:20,11.20,11.20.00,11.20,17/7/16 11:20:00,07/17/16 11:20,7/17/16 11:20:00,2016/07/17 11:20,16-7-17 11:20:0,17.7.16 11:20:00,17/7/16 11.20
11:21,11.21.0,11.21.00,02/09/2016 11:21,2/9/16 11:21,11.21,11.21.00,11.21,2/9/16 11:21:00,09/02/16 11:21,9/2/16 11:21:00,2016/09/02 11:21,16-9-2 11:21:0,02.9.16 11:21:00,2/9/16 11.21
11:23,11.23.0,11.23.00,02/09/2016 11:23,2/9/16 11:23,11.23,11.23.00,11.23,2/9/16 11:23:00,09/02/16 11:23,9/2/16 11:23:00,2016/09/02 11:23,16-9-2 11:23:0,02.9.16 11:23:00,2/9/16 11.23
11:25,11.25.0,11.25.00,12/07/2016 11:25,12/7/16 11:25,11.25,11.25.00,11.25,12/7/16 11:25:00,07/12/16 11:25,7/12/16 11:25:00,2016/07/12 11:25,16-7-12 11:25:0,12.7.16 11:25:00,12/7/16 11.25
11:25,11.25.0,11.25.00,14/07/2016 11:25,14/7/16 11:25,11.25,11.25.00,11.25,14/7/16 11:25:00,07/14/16 11:25,7/14/16 11:25:00,2016/07/14 11:25,16-7-14 11:25:0,14.7.16 11:25:00,14/7/16 11.25
11:26,11.26.0,11.26.00,02/09/2016 11:26,2/9/16 11:26,11.26,11.26.00,11.26,2/9/16 11:26:00,09/02/16 11:26,9/2/16 11:26:00,2016/09/02 11:26,16-9-2 11:26:0,02.9.16 11:26:00,2/9/16 11.26
11:26,11.26.0,11.26.00,21/09/2016 11:26,21/9/16 11:26,11.26,11.26.00,11.26,21/9/16 11:26:00,09/21/16 11:26,9/21/16 11:26:00,2016/09/21 11:26,16-9-21 11:26:0,21.9.16 11:26:00,21/9/16 11.26
11:27,11.27.0,11.27.00,11/07/2016 11:27,11/7/16 11:27,11.27,11.27.00,11.27,11/7/16 11:27:00,07/11/16 11:27,7/11/16 11:27:00,2016/07/11 11:27,16-7-11 11:27:0,11.7.16 11:27:00,11/7/16 11.27
11:27,11.27.0,11.27.00,20/08/2016 11:27,20/8/16 11:27,11.27,11.27.00,11.27,20/8/16 11:27:00,08/20/16 11:27,8/20/16 11:27:00,2016/08/20 11:27,16-8-20 11:27:0,20.8.16 11:27:00,20/8/16 11.27
11:27,11.27.0,11.27.00,20/07/2016 11:27,20/7/16 11:27,11.27,11.27.00,11.27,20/7/16 11:27:00,07/20/16 11:27,7/20/16 11:27:00,2016/07/20 11:27,16-7-20 11:27:0,20.7.16 11:27:00,20/7/16 11.27
11:28,11.28.0,11.28.00,31/07/2016 11:28,31/7/16 11:28,11.28,11.28.00,11.28,31/7/16 11:28:00,07/31/16 11:28,7/31/16 11:28:00,2016/07/31 11:28,16-7-31 11:28:0,31.7.16 11:28:00,31/7/16 11.28
11:29,11.29.0,11.29.00,10/07/2016 11:29,10/7/16 11:29,11.29,11.29.00,11.29,10/7/16 11:29:00,07/10/16 11:29,7/10/16 11:29:00,2016/07/10 11:29,16-7-10 11:29:0,10.7.16 11:29:00,10/7/16 11.29
11:32,11.32.0,11.32.00,06/07/2016 11:32,6/7/16 11:32,11.32,11.32.00,11.32,6/7/16 11:32:00,07/06/16 11:32,7/6/16 11:32:00,2016/07/06 11:32,16-7-6 11:32:0,06.7.16 11:32:00,6/7/16 11.32
11:34,11.34.0,11.34.00,14/08/2016 11:34,14/8/16 11:34,11.34,11.34.00,11.34,14/8/16 11:34:00,08/14/16 11:34,8/14/16 11:34:00,2016/08/14 11:34,16-8-14 11:34:0,14.8.16 11:34:00,14/8/16 11.34
11:34,11.34.0,11.34.00,19/08/2016 11:34,19/8/16 11:34,11.34,11.34.00,11.34,19/8/16 11:34:00,08/19/16 11:34,8/19/16 11:34:00,2016/08/19 11:34,16-8-19 11:34:0,19.8.16 11:34:00,19/8/16 11.34
11:35,11.35.0,11.35.00,19/08/2016 11:35,19/8/16 11:35,11.35,11.35.00,11.35,19/8/16 11:35:00,08/19/16 11:35,8/19/16 11:35:00,2016/08/19 11:35,16-8-19 11:35:0,19.8.16 11:35:00,19/8/16 11.35
11:37,11.37.0,11.37.00,20/07/2016 11:37,20/7/16 11:37,11.37,11.37.00,11.37,20/7/16 11:37:00,07/20/16 11:37,7/20/16 11:37:00,2016/07/20 11:37,16-7-20 11:37:0,20.7.16 11:37:00,20/7/16 11.37
11:37,11.37.0,11.37.00,12/09/2016 11:37,12/9/16 11:37,11.37,11.37.00,11.37,12/9/16 11:37:00,09/12/16 11:37,9/12/16 11:37:00,2016/09/12 11:37,16-9-12 11:37:0,12.9.16 11:37:00,12/9/16 11.37
11:37,11.37.0,11.37.00,14/07/2016 11:37,14/7/16 11:37,11.37,11.37.00,11.37,14/7/16 11:37:00,07/14/16 11:37,7/14/16 11:37:00,2016/07/14 11:37,16-7-14 11:37:0,14.7.16 11:37:00,14/7/16 11.37
11:38,11.38.0,11.38.00,13/07/2016 11:38,13/7/16 11:38,11.38,11.38.00,11.38,13/7/16 11:38:00,07/13/16 11:38,7/13/16 11:38:00,2016/07/13 11:38,16-7-13 11:38:0,13.7.16 11:38:00,13/7/16 11.38
11:38,11.38.0,11.38.00,01/09/2016 11:38,1/9/16 11:38,11.38,11.38.00,11.38,1/9/16 11:38:00,09/01/16 11:38,9/1/16 11:38:00,2016/09/01 11:38,16-9-1 11:38:0,01.9.16 11:38:00,1/9/16 11.38
11:39,11.39.0,11.39.00,29/07/2016 11:39,29/7/16 11:39,11.39,11.39.00,11.39,29/7/16 11:39:00,07/29/16 11:39,7/29/16 11:39:00,2016/07/29 11:39,16-7-29 11:39:0,29.7.16 11:39:00,29/7/16 11.39
11:39,11.39.0,11.39.00,13/08/2016 11:39,13/8/16 11:39,11.39,11.39.00,11.39,13/8/16 11:39:00,08/13/16 11:39,8/13/16 11:39:00,2016/08/13 11:39,16-8-13 11:39:0,13.8.16 11:39:00,13/8/16 11.39
11:40,11.40.0,11.40.00,21/09/2016 11:40,21/9/16 11:40,11.40,11.40.00,11.40,21/9/16 11:40:00,09/21/16 11:40,9/21/16 11:40:00,2016/09/21 11:40,16-9-21 11:40:0,21.9.16 11:40:00,21/9/16 11.40
11:42,11.42.0,11.42.00,05/08/2016 11:42,5/8/16 11:42,11.42,11.42.00,11.42,5/8/16 11:42:00,08/05/16 11:42,8/5/16 11:42:00,2016/08/05 11:42,16-8-5 11:42:0,05.8.16 11:42:00,5/8/16 11.42
11:43,11.43.0,11.43.00,13/07/2016 11:43,13/7/16 11:43,11.43,11.43.00,11.43,13/7/16 11:43:00,07/13/16 11:43,7/13/16 11:43:00,2016/07/13 11:43,16-7-13 11:43:0,13.7.16 11:43:00,13/7/16 11.43
11:44,11.44.0,11.44.00,07/09/2016 11:44,7/9/16 11:44,11.44,11.44.00,11.44,7/9/16 11:44:00,09/07/16 11:44,9/7/16 11:44:00,2016/09/07 11:44,16-9-7 11:44:0,07.9.16 11:44:00,7/9/16 11.44
11:44,11.44.0,11.44.00,01/09/2016 11:44,1/9/16 11:44,11.44,11.44.00,11.44,1/9/16 11:44:00,09/01/16 11:44,9/1/16 11:44:00,2016/09/01 11:44,16-9-1 11:44:0,01.9.16 11:44:00,1/9/16 11.44
11:49,11.49.0,11.49.00,14/08/2016 11:49,14/8/16 11:49,11.49,11.49.00,11.49,14/8/16 11:49:00,08/14/16 11:49,8/14/16 11:49:00,2016/08/14 11:49,16-8-14 11:49:0,14.8.16 11:49:00,14/8/16 11.49
11:49,11.49.0,11.49.00,09/07/2016 11:49,9/7/16 11:49,11.49,11.49.00,11.49,9/7/16 11:49:00,07/09/16 11:49,7/9/16 11:49:00,2016/07/09 11:49,16-7-9 11:49:0,09.7.16 11:49:00,9/7/16 11.49
11:50,11.50.0,11.50.00,13/08/2016 11:50,13/8/16 11:50,11.50,11.50.00,11.50,13/8/16 11:50:00,08/13/16 11:50,8/13/16 11:50:00,2016/08/13 11:50,16-8-13 11:50:0,13.8.16 11:50:00,13/8/16 11.50
11:52,11.52.0,11.52.00,31/08/2016 11:52,31/8/16 11:52,11.52,11.52.00,11.52,31/8/16 11:52:00,08/31/16 11:52,8/31/16 11:52:00,2016/08/31 11:52,16-8-31 11:52:0,31.8.16 11:52:00,31/8/16 11.52
11:52,11.52.0,11.52.00,17/08/2016 11:52,17/8/16 11:52,11.52,11.52.00,11.52,17/8/16 11:52:00,08/17/16 11:52,8/17/16 11:52:00,2016/08/17 11:52,16-8-17 11:52:0,17.8.16 11:52:00,17/8/16 11.52
11:53,11.53.0,11.53.00,14/08/2016 11:53,14/8/16 11:53,11.53,11.53.00,11.53,14/8/16 11:53:00,08/14/16 11:53,8/14/16 11:53:00,2016/08/14 11:53,16-8-14 11:53:0,14.8.16 11:53:00,14/8/16 11.53
11:56,11.56.0,11.56.00,13/09/2016 11:56,13/9/16 11:56,11.56,11.56.00,11.56,13/9/16 11:56:00,09/13/16 11:56,9/13/16 11:56:00,2016/09/13 11:56,16-9-13 11:56:0,13.9.16 11:56:00,13/9/16 11.56
12:00,12.00.0,12.00.00,24/08/2016 12:00,24/8/16 12:00,12.00,12.00.00,12.00,24/8/16 12:00:00,08/24/16 12:00,8/24/16 12:0:00,2016/08/24 12:00,16-8-24 12:0:0,24.8.16 12:0:00,24/8/16 12.0
12:00,12.00.0,12.00.00,08/07/2016 12:00,8/7/16 12:00,12.00,12.00.00,12.00,8/7/16 12:00:00,07/08/16 12:00,7/8/16 12:0:00,2016/07/08 12:00,16-7-8 12:0:0,08.7.16 12:0:00,8/7/16 12.0
12:04,12.04.0,12.04.00,08/09/2016 12:04,8/9/16 12:04,12.04,12.04.00,12.04,8/9/16 12:04:00,09/08/16 12:04,9/8/16 12:4:00,2016/09/08 12:04,16-9-8 12:4:0,08.9.16 12:4:00,8/9/16 12.4
12:04,12.04.0,12.04.00,16/07/2016 12:04,16/7/16 12:04,12.04,12.04.00,12.04,16/7/16 12:04:00,07/16/16 12:04,7/16/16 12:4:00,2016/07/16 12:04,16-7-16 12:4:0,16.7.16 12:4:00,16/7/16 12.4
12:05,12.05.0,12.05.00,31/08/2016 12:05,31/8/16 12:05,12.05,12.05.00,12.05,31/8/16 12:05:00,08/31/16 12:05,8/31/16 12:5:00,2016/08/31 12:05,16-8-31 12:5:0,31.8.16 12:5:00,31/8/16 12.5
12:06,12.06.0,12.06.00,25/08/2016 12:06,25/8/16 12:06,12.06,12.06.00,12.06,25/8/16 12:06:00,08/25/16 12:06,8/25/16 12:6:00,2016/08/25 12:06,16-8-25 12:6:0,25.8.16 12:6:00,25/8/16 12.6
12:06,12.06.0,12.06.00,09/08/2016 12:06,9/8/16 12:06,12.06,12.06.00,12.06,9/8/16 12:06:00,08/09/16 12:06,8/9/16 12:6:00,2016/08/09 12:06,16-8-9 12:6:0,09.8.16 12:6:00,9/8/16 12.6
12:07,12.07.0,12.07.00,09/08/2016 12:07,9/8/16 12:07,12.07,12.07.00,12.07,9/8/16 12:07:00,08/09/16 12:07,8/9/16 12:7:00,2016/08/09 12:07,16-8-9 12:7:0,09.8.16 12:7:00,9/8/16 12.7
12:07,12.07.0,12.07.00,12/07/2016 12:07,12/7/16 12:07,12.07,12.07.00,12.07,12/7/16 12:07:00,07/12/16 12:07,7/12/16 12:7:00,2016/07/12 12:07,16-7-12 12:7:0,12.7.16 12:7:00,12/7/16 12.7
12:07,12.07.0,12.07.00,05/08/2016 12:07,5/8/16 12:07,12.07,12.07.00,12.07,5/8/16 12:07:00,08/05/16 12:07,8/5/16 12:7:00,2016/08/05 12:07,16-8-5 12:7:0,05.8.16 12:7:00,5/8/16 12.7
12:10,12.10.0,12.10.00,31/08/2016 12:10,31/8/16 12:10,12.10,12.10.00,12.10,31/8/16 12:10:00,08/31/16 12:10,8/31/16 12:10:00,2016/08/31 12:10,16-8-31 12:10:0,31.8.16 12:10:00,31/8/16 12.10
12:10,12.10.0,12.10.00,07/08/2016 12:10,7/8/16 12:10,12.10,12.10.00,12.10,7/8/16 12:10:00,08/07/16 12:10,8/7/16 12:10:00,2016/08/07 12:10,16-8-7 12:10:0,07.8.16 12:10:00,7/8/16 12.10
12:20,12.20.0,12.20.00,03/08/2016 12:20,3/8/16 12:20,12.20,12.20.00,12.20,3/8/16 12:20:00,08/03/16 12:20,8/3/16 12:20:00,2016/08/03 12:20,16-8-3 12:20:0,03.8.16 12:20:00,3/8/16 12.20
12:20,12.20.0,12.20.00,04/08/2016 12:20,4/8/16 12:20,12.20,12.20.00,12.20,4/8/16 12:20:00,08/04/16 12:20,8/4/16 12:20:00,2016/08/04 12:20,16-8-4 12:20:0,04.8.16 12:20:00,4/8/16 12.20
12:21,12.21.0,12.21.00,29/07/2016 12:21,29/7/16 12:21,12.21,12.21.00,12.21,29/7/16 12:21:00,07/29/16 12:21,7/29/16 12:21:00,2016/07/29 12:21,16-7-29 12:21:0,29.7.16 12:21:00,29/7/16 12.21
12:22,12.22.0,12.22.00,12/09/2016 12:22,12/9/16 12:22,12.22,12.22.00,12.22,12/9/16 12:22:00,09/12/16 12:22,9/12/16 12:22:00,2016/09/12 12:22,16-9-12 12:22:0,12.9.16 12:22:00,12/9/16 12.22
12:24,12.24.0,12.24.00,14/09/2016 12:24,14/9/16 12:24,12.24,12.24.00,12.24,14/9/16 12:24:00,09/14/16 12:24,9/14/16 12:24:00,2016/09/14 12:24,16-9-14 12:24:0,14.9.16 12:24:00,14/9/16 12.24
12:24,12.24.0,12.24.00,15/08/2016 12:24,15/8/16 12:24,12.24,12.24.00,12.24,15/8/16 12:24:00,08/15/16 12:24,8/15/16 12:24:00,2016/08/15 12:24,16-8-15 12:24:0,15.8.16 12:24:00,15/8/16 12.24
12:27,12.27.0,12.27.00,15/09/2016 12:27,15/9/16 12:27,12.27,12.27.00,12.27,15/9/16 12:27:00,09/15/16 12:27,9/15/16 12:27:00,2016/09/15 12:27,16-9-15 12:27:0,15.9.16 12:27:00,15/9/16 12.27
12:28,12.28.0,12.28.00,06/09/2016 12:28,6/9/16 12:28,12.28,12.28.00,12.28,6/9/16 12:28:00,09/06/16 12:28,9/6/16 12:28:00,2016/09/06 12:28,16-9-6 12:28:0,06.9.16 12:28:00,6/9/16 12.28
12:29,12.29.0,12.29.00,19/08/2016 12:29,19/8/16 12:29,12.29,12.29.00,12.29,19/8/16 12:29:00,08/19/16 12:29,8/19/16 12:29:00,2016/08/19 12:29,16-8-19 12:29:0,19.8.16 12:29:00,19/8/16 12.29
12:32,12.32.0,12.32.00,04/09/2016 12:32,4/9/16 12:32,12.32,12.32.00,12.32,4/9/16 12:32:00,09/04/16 12:32,9/4/16 12:32:00,2016/09/04 12:32,16-9-4 12:32:0,04.9.16 12:32:00,4/9/16 12.32
12:33,12.33.0,12.33.00,25/07/2016 12:33,25/7/16 12:33,12.33,12.33.00,12.33,25/7/16 12:33:00,07/25/16 12:33,7/25/16 12:33:00,2016/07/25 12:33,16-7-25 12:33:0,25.7.16 12:33:00,25/7/16 12.33
12:33,12.33.0,12.33.00,20/07/2016 12:33,20/7/16 12:33,12.33,12.33.00,12.33,20/7/16 12:33:00,07/20/16 12:33,7/20/16 12:33:00,2016/07/20 12:33,16-7-20 12:33:0,20.7.16 12:33:00,20/7/16 12.33
12:34,12.34.0,12.34.00,28/08/2016 12:34,28/8/16 12:34,12.34,12.34.00,12.34,28/8/16 12:34:00,08/28/16 12:34,8/28/16 12:34:00,2016/08/28 12:34,16-8-28 12:34:0,28.8.16 12:34:00,28/8/16 12.34
12:36,12.36.0,12.36.00,17/09/2016 12:36,17/9/16 12:36,12.36,12.36.00,12.36,17/9/16 12:36:00,09/17/16 12:36,9/17/16 12:36:00,2016/09/17 12:36,16-9-17 12:36:0,17.9.16 12:36:00,17/9/16 12.36
12:37,12.37.0,12.37.00,14/08/2016 12:37,14/8/16 12:37,12.37,12.37.00,12.37,14/8/16 12:37:00,08/14/16 12:37,8/14/16 12:37:00,2016/08/14 12:37,16-8-14 12:37:0,14.8.16 12:37:00,14/8/16 12.37
12:37,12.37.0,12.37.00,28/08/2016 12:37,28/8/16 12:37,12.37,12.37.00,12.37,28/8/16 12:37:00,08/28/16 12:37,8/28/16 12:37:00,2016/08/28 12:37,16-8-28 12:37:0,28.8.16 12:37:00,28/8/16 12.37
12:39,12.39.0,12.39.00,20/07/2016 12:39,20/7/16 12:39,12.39,12.39.00,12.39,20/7/16 12:39:00,07/20/16 12:39,7/20/16 12:39:00,2016/07/20 12:39,16-7-20 12:39:0,20.7.16 12:39:00,20/7/16 12.39
12:41,12.41.0,12.41.00,19/08/2016 12:41,19/8/16 12:41,12.41,12.41.00,12.41,19/8/16 12:41:00,08/19/16 12:41,8/19/16 12:41:00,2016/08/19 12:41,16-8-19 12:41:0,19.8.16 12:41:00,19/8/16 12.41
12:42,12.42.0,12.42.00,09/08/2016 12:42,9/8/16 12:42,12.42,12.42.00,12.42,9/8/16 12:42:00,08/09/16 12:42,8/9/16 12:42:00,2016/08/09 12:42,16-8-9 12:42:0,09.8.16 12:42:00,9/8/16 12.42
12:48,12.48.0,12.48.00,06/09/2016 12:48,6/9/16 12:48,12.48,12.48.00,12.48,6/9/16 12:48:00,09/06/16 12:48,9/6/16 12:48:00,2016/09/06 12:48,16-9-6 12:48:0,06.9.16 12:48:00,6/9/16 12.48
12:51,12.51.0,12.51.00,14/08/2016 12:51,14/8/16 12:51,12.51,12.51.00,12.51,14/8/16 12:51:00,08/14/16 12:51,8/14/16 12:51:00,2016/08/14 12:51,16-8-14 12:51:0,14.8.16 12:51:00,14/8/16 12.51
12:53,12.53.0,12.53.00,07/08/2016 12:53,7/8/16 12:53,12.53,12.53.00,12.53,7/8/16 12:53:00,08/07/16 12:53,8/7/16 12:53:00,2016/08/07 12:53,16-8-7 12:53:0,07.8.16 12:53:00,7/8/16 12.53
12:53,12.53.0,12.53.00,09/09/2016 12:53,9/9/16 12:53,12.53,12.53.00,12.53,9/9/16 12:53:00,09/09/16 12:53,9/9/16 12:53:00,2016/09/09 12:53,16-9-9 12:53:0,09.9.16 12:53:00,9/9/16 12.53
12:56,12.56.0,12.56.00,24/08/2016 12:56,24/8/16 12:56,12.56,12.56.00,12.56,24/8/16 12:56:00,08/24/16 12:56,8/24/16 12:56:00,2016/08/24 12:56,16-8-24 12:56:0,24.8.16 12:56:00,24/8/16 12.56
12:57,12.57.0,12.57.00,14/08/2016 12:57,14/8/16 12:57,12.57,12.57.00,12.57,14/8/16 12:57:00,08/14/16 12:57,8/14/16 12:57:00,2016/08/14 12:57,16-8-14 12:57:0,14.8.16 12:57:00,14/8/16 12.57
12:58,12.58.0,12.58.00,10/07/2016 12:58,10/7/16 12:58,12.58,12.58.00,12.58,10/7/16 12:58:00,07/10/16 12:58,7/10/16 12:58:00,2016/07/10 12:58,16-7-10 12:58:0,10.7.16 12:58:00,10/7/16 12.58
13:00,13.00.0,13.00.00,03/08/2016 13:00,3/8/16 13:00,13.00,13.00.00,13.00,3/8/16 13:00:00,08/03/16 13:00,8/3/16 13:0:00,2016/08/03 13:00,16-8-3 13:0:0,03.8.16 13:0:00,3/8/16 13.0
13:00,13.00.0,13.00.00,12/08/2016 13:00,12/8/16 13:00,13.00,13.00.00,13.00,12/8/16 13:00:00,08/12/16 13:00,8/12/16 13:0:00,2016/08/12 13:00,16-8-12 13:0:0,12.8.16 13:0:00,12/8/16 13.0
13:02,13.02.0,13.02.00,25/08/2016 13:02,25/8/16 13:02,13.02,13.02.00,13.02,25/8/16 13:02:00,08/25/16 13:02,8/25/16 13:2:00,2016/08/25 13:02,16-8-25 13:2:0,25.8.16 13:2:00,25/8/16 13.2
